Esta_na_Capa,Grupo,Subgrupo,Primeiro_Capitulo,Ultimo_Capitulo,Porcentagem_de_Capitulos_do_Volume,E_a_Primeira_Aparicao_no_manga,Distancia_da_Primeira_Aparicao_em_capitulos,Numero_total_de_capitulos_que_apareceu,Numero_de_capitulos_ate_o_volume,Nome_do_Personagem,Volume,Numero_de_Capitulos_no_Volume,Distancia_da_Primeira_Aparicao_em_volumes,Volume_num
0,Pirates,Frontier Agents,155,155,0.0,0,,1,0,Miss Monday,Volume_17,1,5.0,17
0,Pirates,Frontier Agents,155,155,0.0,0,,1,0,Mr. 9,Volume_17,1,5.0,17
0,Citizens,Arabasta,155,155,0.0,1,,1,0,Pell,Volume_17,1,0.0,17
0,Pirates,Frontier Agents,155,155,0.0,1,,1,0,Miss Tuesday,Volume_17,1,0.0,17
0,Pirates,Frontier Agents,155,155,0.0,0,,1,0,Mr. 11,Volume_17,1,2.0,17
0,Pirates,Frontier Agents,155,155,0.0,1,,1,0,Miss Thursday,Volume_17,1,0.0,17
0,Pirates,Frontier Agents,155,155,0.0,1,,1,0,Mr. 12,Volume_17,1,0.0,17
0,Pirates,Frontier Agents,155,155,0.0,1,,1,0,Miss Saturday,Volume_17,1,0.0,17
0,Pirates,Others,155,155,0.0,0,,1,0,Mr. 13,Volume_17,1,5.0,17
0,Pirates,Others,155,155,0.0,0,,1,0,Miss Friday,Volume_17,1,5.0,17
0,Pirates,Frontier Agents,155,155,0.0,0,,1,0,Mr. 8,Volume_17,1,5.0,17
0,Citizens,Arabasta,155,155,0.0,1,,1,0,Chaka,Volume_17,1,0.0,17
0,Pirates,Frontier Agents,155,155,0.0,1,,1,0,Miss Father's Day,Volume_17,1,0.0,17
0,Pirates,Straw Hat Pirates,155,155,0.0,1,,1,0,Puppu,Volume_17,1,0.0,17
1,Pirates,Straw Hat Pirates,146,155,1.0,0,,10,0,Monkey D. Luffy,Volume_17,10,16.0,17
0,Citizens,Arabasta,155,155,0.0,0,,1,0,Nefertari Cobra,Volume_17,1,1.0,17
0,Pirates,Straw Hat Pirates,146,155,0.0,0,,7,0,Nami,Volume_17,7,16.0,17
1,Pirates,Straw Hat Pirates,146,155,0.9,0,,9,0,Sanji,Volume_17,9,12.0,17
0,Pirates,Straw Hat Pirates,146,155,0.0,0,,6,0,Jango,Volume_17,6,14.0,17
1,Pirates,Bliking Pirates,146,151,0.6,0,,6,0,Wapol,Volume_17,6,2.0,17
1,Pirates,Bliking Pirates,146,151,0.3,0,,3,0,Chess,Volume_17,3,2.0,17
1,Pirates,Bliking Pirates,146,151,0.3,0,,3,0,Kuromarimo,Volume_17,3,2.0,17
0,Marines,Lieutenant,146,155,0.0,0,,6,0,Fullbody,Volume_17,6,12.0,17
0,Citizens,Drum Island,146,154,0.0,0,,9,0,Kureha,Volume_17,9,2.0,17
1,Citizens,Drum Island,146,155,1.0,0,,10,0,Tony Tony Chopper,Volume_17,10,2.0,17
0,Pirates,Straw Hat Pirates,147,155,0.0,0,,7,0,Roronoa Zoro,Volume_17,7,16.0,17
0,Pirates,Bliking Pirates,146,146,0.0,0,,1,0,Robson,Volume_17,1,2.0,17
0,Pirates,Bliking Pirates,147,150,0.0,1,,4,0,Chessmarimo,Volume_17,4,0.0,17
0,Citizens,Drum Island,147,154,0.0,0,,6,0,Dalton,Volume_17,6,2.0,17
0,Citizens,Drum Island,147,155,0.0,0,,7,0,Nefertari Vivi,Volume_17,7,4.0,17
0,Pirates,Straw Hat Pirates,151,151,0.0,1,,1,0,Yurikah,Volume_17,1,0.0,17
0,Citizens,Drum Island,151,153,0.0,0,,2,0,Hiriluk,Volume_17,2,1.0,17
0,Citizens,Drum Island,151,151,0.0,0,,1,0,Igaram,Volume_17,1,4.0,17
0,Citizens,Drum Island,152,155,0.0,0,,3,0,Karoo,Volume_17,3,4.0,17
0,Pirates,Officer Agents,154,155,0.0,0,,2,0,Crocodile,Volume_17,2,4.0,17
0,Pirates,Officer Agents,154,155,0.0,0,,2,0,Miss All Sunday,Volume_17,2,4.0,17
0,Pirates,Officer Agents,154,155,0.0,0,,2,0,Mr. 2 Bon Kurei,Volume_17,2,2.0,17
0,Pirates,Straw Hat Pirates,147,155,0.0,0,,7,0,Usopp,Volume_17,7,14.0,17
0,Others,Others,154,154,0.0,1,,1,0,Ace,Volume_17,1,0.0,17
0,Pirates,Officer Agents,154,154,0.0,0,,1,0,Akumai,Volume_17,1,2.0,17
0,Animals,Others,161,161,0.0,1,,1,0,Kung-Fu Dugongs,Volume_18,1,0.0,18
0,Animals,Others,161,161,0.0,1,,1,0,Erimaki Runners,Volume_18,1,0.0,18
0,Pirates,Officer Agents,161,166,0.0,1,,2,0,Mr.1,Volume_18,2,0.0,18
0,Pirates,Officer Agents,160,166,0.0,0,,4,0,Mr. 4,Volume_18,4,1.0,18
0,Pirates,Officer Agents,160,160,0.0,0,,1,0,Miss Valentine,Volume_18,1,5.0,18
0,Pirates,Officer Agents,160,160,0.0,0,,1,0,Mr. 5,Volume_18,1,5.0,18
0,Pirates,Officer Agents,160,166,0.0,0,,4,0,Miss Merry Christmas,Volume_18,4,1.0,18
0,Animals,Arabasta,162,162,0.0,1,,1,0,Warusagi Birds,Volume_18,1,0.0,18
1,Animals,Others,160,166,0.55,1,,6,0,Matsuge,Volume_18,6,0.0,18
0,Animals,Arabasta,162,162,0.0,1,,1,0,Sandora Lizard,Volume_18,1,0.0,18
0,Animals,Others,166,166,0.0,0,,1,0,Banchi,Volume_18,1,5.0,18
0,Citizens,Arabasta,163,164,0.0,0,,2,0,Igaram,Volume_18,2,5.0,18
0,Citizens,Arabasta,163,164,0.0,1,,2,0,Koza,Volume_18,2,0.0,18
0,Citizens,Arabasta,163,165,0.0,1,,3,0,Toto,Volume_18,3,0.0,18
0,Citizens,Arabasta,163,163,0.0,1,,1,0,Aswa,Volume_18,1,0.0,18
0,Citizens,Arabasta,163,164,0.0,1,,2,0,Okame,Volume_18,2,0.0,18
0,Citizens,Arabasta,163,164,0.0,1,,2,0,Kebi,Volume_18,2,0.0,18
0,Citizens,Arabasta,163,164,0.0,1,,2,0,Natto,Volume_18,2,0.0,18
0,Citizens,Arabasta,164,164,0.0,0,,1,0,Chaka,Volume_18,1,1.0,18
0,Citizens,Arabasta,164,164,0.0,0,,1,0,Pell,Volume_18,1,1.0,18
0,Marines,Others,164,164,0.0,1,,1,0,Marine Headquarters Court,Volume_18,1,0.0,18
0,Pirates,Officer Agents,160,160,0.0,0,,1,0,Miss Goldenweek,Volume_18,1,4.0,18
0,Others,Others,163,164,0.0,1,,2,0,Agotogi,Volume_18,2,0.0,18
0,Pirates,Officer Agents,160,166,0.0,0,,2,0,Mr. 3,Volume_18,2,4.0,18
0,Animals,Others,160,160,0.0,1,,1,0,Bananawani,Volume_18,1,0.0,18
0,Pirates,Officer Agents,160,165,0.0,0,,2,0,Mr. 1,Volume_18,2,1.0,18
0,Pirates,Officer Agents,160,166,0.0,0,,4,0,Miss Doublefinger,Volume_18,4,1.0,18
1,Pirates,Straw Hat Pirates,156,166,1.0,0,,11,0,Monkey D. Luffy,Volume_18,11,17.0,18
1,Pirates,Straw Hat Pirates,156,166,1.0,0,,11,0,Roronoa Zoro,Volume_18,11,17.0,18
1,Pirates,Straw Hat Pirates,156,166,1.0,0,,11,0,Nami,Volume_18,11,17.0,18
1,Pirates,Straw Hat Pirates,156,166,1.0,0,,11,0,Usopp,Volume_18,11,15.0,18
1,Pirates,Straw Hat Pirates,156,166,1.0,0,,11,0,Sanji,Volume_18,11,13.0,18
1,Pirates,Straw Hat Pirates,156,166,1.0,0,,11,0,Tony Tony Chopper,Volume_18,11,3.0,18
0,Citizens,Arabasta,156,164,0.0,0,,3,0,Nefertari Cobra,Volume_18,3,2.0,18
1,Citizens,Arabasta,156,166,1.0,0,,11,0,Nefertari Vivi,Volume_18,11,5.0,18
0,Citizens,Arabasta,156,164,0.0,0,,6,0,Karoo,Volume_18,6,5.0,18
0,Pirates,Officer Agents,156,166,0.0,0,,5,0,Mr. 2 Bon Kurei,Volume_18,5,3.0,18
0,Pirates,Officer Agents,156,160,0.0,0,,2,0,Akumai,Volume_18,2,3.0,18
0,Marines,Captain,157,159,0.0,0,,3,0,Tashigi,Volume_18,3,7.0,18
0,Pirates,Straw Hat Pirates,157,162,0.0,0,,5,0,Yurikah,Volume_18,5,1.0,18
1,Pirates,Straw Hat Pirates,157,159,0.27,1,,3,0,Portgas D. Ace,Volume_18,3,0.0,18
0,Pirates,Frontier Agents,159,161,0.0,1,,2,0,Mr. Mellow,Volume_18,2,0.0,18
0,Pirates,Frontier Agents,159,159,0.0,0,,1,0,Mr. 11,Volume_18,1,3.0,18
0,Pirates,Whitebeard Pirates,159,166,0.0,0,,6,0,Jango,Volume_18,6,15.0,18
0,Pirates,Officer Agents,160,166,0.0,0,,4,0,Crocodile,Volume_18,4,5.0,18
0,Animals,Others,157,157,0.0,1,,1,0,Sea Cat,Volume_18,1,0.0,18
0,Citizens,Arabasta,157,158,0.0,1,,2,0,Yoshimoto,Volume_18,2,0.0,18
0,Marines,Captain,157,166,0.0,0,,7,0,Fullbody,Volume_18,7,13.0,18
0,Marines,Captain,157,159,0.0,0,,3,0,Smoker,Volume_18,3,7.0,18
0,Pirates,Whitebeard Pirates,159,159,0.0,1,,1,0,Whitebeard,Volume_18,1,0.0,18
0,Pirates,Officer Agents,160,166,0.0,0,,4,0,Miss All Sunday,Volume_18,4,5.0,18
0,Pirates,Officer Agents,171,172,0.0,0,,2,0,Mr. 1,Volume_19,2,2.0,19
0,Marines,Captain,168,168,0.0,0,,1,0,Tashigi,Volume_19,1,8.0,19
0,Pirates,Others,168,176,0.0,0,,8,0,Miss All Sunday,Volume_19,8,6.0,19
0,Citizens,Arabasta,169,174,0.0,1,,2,0,Ultraking,Volume_19,2,0.0,19
0,Citizens,Arabasta,169,169,0.0,1,,1,0,Koala Mercenaries,Volume_19,1,0.0,19
0,Marines,Officer,171,172,0.0,1,,2,0,Hina,Volume_19,2,0.0,19
0,Citizens,Arabasta,171,171,0.0,0,,1,0,Sam,Volume_19,1,8.0,19
0,Marines,Seaman Recruit,172,172,0.0,0,,1,0,Koby,Volume_19,1,18.0,19
0,Pirates,Officer Agents,171,172,0.0,0,,2,0,Mr. 2 Bon Kurei,Volume_19,2,4.0,19
0,Pirates,Officer Agents,171,172,0.0,0,,2,0,Akumai,Volume_19,2,4.0,19
0,Marines,Vice Admiral,172,172,0.0,0,,1,0,Garp,Volume_19,1,8.0,19
0,Marines,Captain,168,176,0.0,0,,8,0,Smoker,Volume_19,8,8.0,19
0,Marines,Seaman Recruit,172,172,0.0,0,,1,0,Helmeppo,Volume_19,1,18.0,19
0,Pirates,Billions,172,172,0.0,0,,1,0,Banchi,Volume_19,1,6.0,19
0,Pirates,Officer Agents,174,176,0.0,0,,3,0,Mr. 3,Volume_19,3,5.0,19
0,Animals,Others,176,176,0.0,1,,1,0,Hasami,Volume_19,1,0.0,19
0,Pirates,Officer Agents,171,172,0.0,0,,2,0,Miss Doublefinger,Volume_19,2,2.0,19
0,Animals,Others,167,176,0.0,0,,3,0,Matsuge,Volume_19,3,1.0,19
0,Citizens,Arabasta,167,167,0.0,0,,1,0,Okame,Volume_19,1,1.0,19
0,Pirates,Others,167,176,0.0,0,,9,0,Crocodile,Volume_19,9,6.0,19
1,Pirates,Straw Hat Pirates,167,176,0.9,0,,9,0,Monkey D. Luffy,Volume_19,9,18.0,19
0,Pirates,Straw Hat Pirates,167,176,0.0,0,,9,0,Roronoa Zoro,Volume_19,9,18.0,19
0,Pirates,Straw Hat Pirates,167,176,0.0,0,,9,0,Nami,Volume_19,9,18.0,19
1,Pirates,Straw Hat Pirates,167,176,0.9,0,,9,0,Usopp,Volume_19,9,16.0,19
0,Pirates,Straw Hat Pirates,167,176,0.0,0,,6,0,Sanji,Volume_19,6,14.0,19
0,Pirates,Straw Hat Pirates,167,172,0.0,0,,6,0,Jango,Volume_19,6,16.0,19
0,Marines,Lieutenant,167,167,0.0,0,,1,0,Marine Headquarters Court,Volume_19,1,1.0,19
0,Marines,Lieutenant,167,172,0.0,0,,6,0,Fullbody,Volume_19,6,14.0,19
0,Citizens,Arabasta,167,176,0.0,0,,9,0,Nefertari Vivi,Volume_19,9,6.0,19
1,Citizens,Arabasta,167,172,0.3,0,,3,0,Chaka,Volume_19,3,2.0,19
1,Citizens,Arabasta,167,170,0.3,0,,3,0,Pell,Volume_19,3,2.0,19
1,Citizens,Arabasta,167,172,0.3,0,,3,0,Koza,Volume_19,3,1.0,19
0,Citizens,Arabasta,167,172,0.0,1,,3,0,Erik,Volume_19,3,0.0,19
0,Citizens,Arabasta,167,172,0.0,1,,2,0,Farafra,Volume_19,2,0.0,19
0,Citizens,Arabasta,167,172,0.0,0,,3,0,Kebi,Volume_19,3,1.0,19
0,Citizens,Arabasta,167,173,0.0,0,,3,0,Toto,Volume_19,3,1.0,19
0,Citizens,Arabasta,167,172,0.0,1,,3,0,Kappa,Volume_19,3,0.0,19
0,Animals,Others,167,167,0.0,0,,1,0,Karoo,Volume_19,1,6.0,19
1,Citizens,Arabasta,167,171,0.2,0,,2,0,Nefertari Cobra,Volume_19,2,3.0,19
0,Pirates,Straw Hat Pirates,167,176,0.0,0,,4,0,Tony Tony Chopper,Volume_19,4,4.0,19
0,Citizens,Orange Town,14,14,0.0,1,,1,0,Poro,Volume_2,1,0.0,2
1,Pirates,Straw Hat Pirates,9,17,1.0,0,,9,0,Monkey D. Luffy,Volume_2,9,1.0,2
0,Pirates,Straw Hat Pirates,9,17,0.0,0,,8,0,Roronoa Zoro,Volume_2,8,1.0,2
1,Pirates,Buggy Pirates,9,17,1.0,0,,9,0,Buggy,Volume_2,9,1.0,2
1,Pirates,Buggy Pirates,9,16,0.56,0,,5,0,Mohji,Volume_2,5,0.0,2
0,Pirates,Buggy Pirates,9,16,0.0,0,,5,0,Richie,Volume_2,5,0.0,2
1,Pirates,Buggy Pirates,9,17,0.44,0,,4,0,Cabaji,Volume_2,4,0.0,2
0,Citizens,Cocoyasi Village,12,14,0.0,1,,3,0,Hocker,Volume_2,3,0.0,2
0,Pirates,Buggy Pirates,9,9,0.0,0,,1,0,Superhuman Domingos,Volume_2,1,1.0,2
0,Pirates,Buggy Pirates,9,9,0.0,1,,1,0,Domo-kun,Volume_2,1,0.0,2
0,Citizens,Cocoyasi Village,9,17,0.0,0,,9,0,Nami,Volume_2,9,1.0,2
0,Pirates,Buggy Pirates,10,17,0.0,1,,7,0,Acrobatic Fuwas,Volume_2,7,0.0,2
0,Citizens,Cocoyasi Village,12,16,0.0,1,,5,0,Boodle,Volume_2,5,0.0,2
0,Citizens,Cocoyasi Village,12,14,0.0,1,,3,0,Chouchou,Volume_2,3,0.0,2
0,Pirates,Buggy Pirates,9,9,0.0,0,,1,0,Tightrope Walking Funan Bros,Volume_2,1,1.0,2
0,Citizens,Arabasta,180,180,0.0,0,,1,0,Pell,Volume_20,1,3.0,20
0,Pirates,Officer Agents,180,181,0.0,0,,2,0,Mr. 1,Volume_20,2,3.0,20
0,Pirates,Officer Agents,180,181,0.0,0,,2,0,Miss Doublefinger,Volume_20,2,3.0,20
0,Pirates,Officer Agents,180,183,0.0,0,,4,0,Mr. 2 Bon Kurei,Volume_20,4,5.0,20
0,Animals,Others,180,181,0.0,1,,2,0,Stomp,Volume_20,2,0.0,20
0,Animals,Others,180,183,0.0,1,,3,0,Ivan X,Volume_20,3,0.0,20
0,Animals,Others,180,183,0.0,1,,3,0,Cowboy,Volume_20,3,0.0,20
0,Animals,Others,180,180,0.0,1,,1,0,Kung Fu Dugongs,Volume_20,1,0.0,20
0,Animals,Others,180,181,0.0,1,,2,0,Kentauros,Volume_20,2,0.0,20
0,Animals,Others,180,181,0.0,1,,2,0,Hikoichi,Volume_20,2,0.0,20
0,Citizens,Arabasta,180,180,0.0,0,,1,0,Igaram,Volume_20,1,7.0,20
0,Citizens,Arabasta,181,182,0.0,0,,2,0,Erik,Volume_20,2,1.0,20
0,Pirates,Straw Hat Pirates,182,185,0.0,0,,4,0,Hatchan,Volume_20,4,12.0,20
0,Pirates,Officer Agents,184,186,0.0,1,,3,0,Lassoo,Volume_20,3,0.0,20
0,Animals,Others,184,185,0.0,1,,2,0,Panda Shark,Volume_20,2,0.0,20
0,Animals,Others,180,181,0.0,1,,2,0,Bourbon Jr.,Volume_20,2,0.0,20
1,Animals,Others,179,183,0.5,0,,5,0,Karoo,Volume_20,5,7.0,20
0,Citizens,Arabasta,182,182,0.0,0,,1,0,Kebi,Volume_20,1,2.0,20
0,Pirates,Officer Agents,179,186,0.0,0,,7,0,Mr. 4,Volume_20,7,3.0,20
0,Pirates,Officer Agents,179,186,0.0,0,,6,0,Miss Merry Christmas,Volume_20,6,3.0,20
1,Pirates,Straw Hat Pirates,177,186,0.6,0,,6,0,Monkey D. Luffy,Volume_20,6,19.0,20
0,Pirates,Straw Hat Pirates,177,186,0.0,0,,7,0,Roronoa Zoro,Volume_20,7,19.0,20
0,Pirates,Straw Hat Pirates,177,183,0.0,0,,6,0,Nami,Volume_20,6,19.0,20
0,Pirates,Straw Hat Pirates,177,186,0.0,0,,10,0,Usopp,Volume_20,10,17.0,20
0,Pirates,Straw Hat Pirates,177,183,0.0,0,,7,0,Sanji,Volume_20,7,15.0,20
0,Pirates,Straw Hat Pirates,177,186,0.0,0,,9,0,Tony Tony Chopper,Volume_20,9,5.0,20
0,Citizens,Arabasta,177,183,0.0,0,,7,0,Nefertari Vivi,Volume_20,7,7.0,20
1,Pirates,Others,177,182,0.5,0,,5,0,Crocodile,Volume_20,5,7.0,20
0,Animals,Others,180,180,0.0,1,,1,0,Sandora Catfish,Volume_20,1,0.0,20
0,Animals,Others,177,182,0.0,0,,6,0,Matsuge,Volume_20,6,2.0,20
1,Citizens,Arabasta,179,182,0.3,0,,3,0,Koza,Volume_20,3,2.0,20
0,Animals,Others,177,180,0.0,0,,4,0,Hasami,Volume_20,4,1.0,20
1,Marines,Captain,178,179,0.2,0,,2,0,Smoker,Volume_20,2,9.0,20
0,Marines,Captain,178,179,0.0,0,,2,0,Tashigi,Volume_20,2,9.0,20
0,Citizens,Arabasta,178,180,0.0,0,,3,0,Toto,Volume_20,3,2.0,20
1,Citizens,Arabasta,179,182,0.3,0,,3,0,Nefertari Cobra,Volume_20,3,4.0,20
0,Citizens,Arabasta,179,182,0.0,0,,3,0,Chaka,Volume_20,3,3.0,20
0,Pirates,Others,177,180,0.0,1,,2,0,Nico Robin,Volume_20,2,0.0,20
0,Animals,Others,189,189,0.0,0,,1,0,Hikoichi,Volume_21,1,1.0,21
0,Pirates,Straw Hat Pirates,190,194,0.0,0,,3,0,Tony Tony Chopper,Volume_21,3,6.0,21
0,Animals,Others,191,195,0.0,1,,4,0,Seaboar,Volume_21,4,0.0,21
0,Animals,Others,191,192,0.0,1,,2,0,Sea King,Volume_21,2,0.0,21
0,Animals,Others,192,192,0.0,0,,1,0,Matsuge,Volume_21,1,3.0,21
1,Pirates,Officer Agents,192,193,0.22,0,,2,0,Nico Robin,Volume_21,2,1.0,21
0,Animals,Others,189,190,0.0,1,,2,0,Goldfish Princess,Volume_21,2,0.0,21
0,Citizens,Shimotsuki Village,194,195,0.0,0,,2,0,Koushirou,Volume_21,2,20.0,21
0,Citizens,Sea Floor,195,195,0.0,1,,1,0,Camie,Volume_21,1,0.0,21
0,Citizens,Sea Floor,195,195,0.0,1,,1,0,Pappag,Volume_21,1,0.0,21
0,Citizens,Arabasta,192,193,0.0,0,,2,0,Nefertari Cobra,Volume_21,2,5.0,21
1,Pirates,Officer Agents,189,193,0.56,0,,5,0,Miss Doublefinger,Volume_21,5,4.0,21
0,Animals,Others,189,189,0.0,0,,1,0,Kentauros,Volume_21,1,1.0,21
1,Pirates,Officer Agents,189,193,0.33,0,,3,0,Crocodile,Volume_21,3,8.0,21
1,Pirates,Officer Agents,189,195,0.56,0,,5,0,Mr. 1,Volume_21,5,4.0,21
0,Pirates,Straw Hat Pirates,187,194,0.0,0,,8,0,Nami,Volume_21,8,20.0,21
0,Pirates,Straw Hat Pirates,187,194,0.0,0,,6,0,Usopp,Volume_21,6,18.0,21
0,Pirates,Straw Hat Pirates,187,194,0.0,0,,5,0,Sanji,Volume_21,5,16.0,21
0,Pirates,Straw Hat Pirates,187,195,0.0,0,,8,0,Hatchan,Volume_21,8,13.0,21
0,Pirates,Straw Hat Pirates,189,195,0.0,0,,5,0,Roronoa Zoro,Volume_21,5,20.0,21
0,Citizens,Arabasta,187,193,0.0,0,,5,0,Chaka,Volume_21,5,4.0,21
0,Citizens,Arabasta,187,187,0.0,0,,1,0,Koza,Volume_21,1,3.0,21
0,Citizens,Arabasta,187,187,0.0,0,,1,0,Kebi,Volume_21,1,3.0,21
1,Pirates,Officer Agents,187,189,0.33,0,,3,0,Mr. 2 Bon Kurei,Volume_21,3,6.0,21
0,Pirates,Straw Hat Pirates,189,194,0.0,0,,2,0,Monkey D. Luffy,Volume_21,2,20.0,21
0,Citizens,Arabasta,187,193,0.0,0,,5,0,Nefertari Vivi,Volume_21,5,8.0,21
0,Citizens,Sea Floor,196,198,0.0,0,,3,0,Chaka,Volume_22,3,5.0,22
1,Citizens,Sea Floor,196,205,0.9,0,,9,0,Nefertari Vivi,Volume_22,9,9.0,22
0,Citizens,Sea Floor,196,205,0.0,0,,10,0,Nefertari Cobra,Volume_22,10,6.0,22
0,Citizens,Sea Floor,196,200,0.0,0,,3,0,Pappag,Volume_22,3,1.0,22
0,Citizens,Sea Floor,196,200,0.0,0,,3,0,Camie,Volume_22,3,1.0,22
1,Pirates,Straw Hat Pirates,196,205,0.9,0,,9,0,Sanji,Volume_22,9,17.0,22
1,Pirates,Straw Hat Pirates,196,205,0.9,0,,9,0,Tony Tony Chopper,Volume_22,9,7.0,22
1,Pirates,Straw Hat Pirates,196,205,0.9,0,,9,0,Usopp,Volume_22,9,19.0,22
1,Pirates,Straw Hat Pirates,196,205,0.9,0,,9,0,Nami,Volume_22,9,21.0,22
1,Pirates,Straw Hat Pirates,196,205,0.9,0,,9,0,Roronoa Zoro,Volume_22,9,21.0,22
0,Citizens,Sea Floor,196,198,0.0,1,,2,0,Hyota,Volume_22,2,0.0,22
0,Pirates,Straw Hat Pirates,196,205,0.0,0,,7,0,Hatchan,Volume_22,7,14.0,22
1,Pirates,Straw Hat Pirates,196,205,0.9,0,,9,0,Monkey D. Luffy,Volume_22,9,21.0,22
0,Pirates,Officer Agents,196,204,0.0,0,,9,0,Nico Robin,Volume_22,9,2.0,22
0,Citizens,Sea Floor,196,198,0.0,1,,2,0,Barrel,Volume_22,2,0.0,22
0,Citizens,Sea Floor,196,198,0.0,1,,2,0,Arrow,Volume_22,2,0.0,22
0,Pirates,Frontier Agents,205,205,0.0,0,,1,0,Miss Father's Day,Volume_22,1,5.0,22
0,Pirates,Frontier Agents,205,205,0.0,0,,1,0,Mr. 7,Volume_22,1,5.0,22
0,Animals,Others,204,205,0.0,1,,2,0,Octopus Mash,Volume_22,2,0.0,22
0,Citizens,Sea Floor,203,203,0.0,1,,1,0,Octopako,Volume_22,1,0.0,22
0,Marines,Master Chief Petty Officer,201,201,0.0,0,,1,0,Mashikaku,Volume_22,1,11.0,22
0,Marines,Master Chief Petty Officer,201,204,0.0,0,,3,0,Tashigi,Volume_22,3,11.0,22
1,Animals,Others,198,198,0.1,0,,1,0,Karoo,Volume_22,1,9.0,22
0,Citizens,Arabasta,198,198,0.0,0,,1,0,Erik,Volume_22,1,3.0,22
0,Citizens,Arabasta,198,205,0.0,0,,6,0,Pell,Volume_22,6,5.0,22
0,Citizens,Arabasta,198,198,0.0,0,,1,0,Igaram,Volume_22,1,9.0,22
0,Citizens,Arabasta,197,198,0.0,0,,2,0,Toto,Volume_22,2,4.0,22
0,Citizens,Arabasta,197,197,0.0,0,,1,0,Kebi,Volume_22,1,4.0,22
0,Citizens,Arabasta,197,198,0.0,0,,2,0,Farafra,Volume_22,2,3.0,22
0,Citizens,Sea Floor,196,198,0.0,1,,2,0,Brahm,Volume_22,2,0.0,22
0,Pirates,Macro Pirates,197,199,0.0,1,,2,0,Tansui,Volume_22,2,0.0,22
0,Citizens,Arabasta,197,205,0.0,0,,3,0,Koza,Volume_22,3,4.0,22
0,Pirates,Officer Agents,196,205,0.0,0,,10,0,Crocodile,Volume_22,10,9.0,22
0,Pirates,Officer Agents,196,196,0.0,0,,1,0,Mr. 1,Volume_22,1,5.0,22
0,Pirates,Officer Agents,196,196,0.0,0,,1,0,Miss Doublefinger,Volume_22,1,5.0,22
1,Animals,Others,196,199,0.2,0,,2,0,Matsuge,Volume_22,2,4.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Ivan X,Volume_22,1,2.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Stomp,Volume_22,1,2.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Bourbon Jr.,Volume_22,1,2.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Kentauros,Volume_22,1,2.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Hikoichi,Volume_22,1,2.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Seaboar,Volume_22,1,1.0,22
0,Pirates,Macro Pirates,197,200,0.0,1,,3,0,Macro,Volume_22,3,0.0,22
0,Pirates,Macro Pirates,197,199,0.0,1,,2,0,Gyaro,Volume_22,2,0.0,22
0,Animals,Others,196,196,0.0,0,,1,0,Cowboy,Volume_22,1,2.0,22
0,Animals,Arabasta,211,214,0.0,0,,2,0,Stomp,Volume_23,2,3.0,23
0,Animals,Arabasta,211,214,0.0,0,,2,0,Bourbon Jr.,Volume_23,2,3.0,23
0,Animals,Arabasta,211,214,0.0,0,,2,0,Cowboy,Volume_23,2,3.0,23
0,Animals,Arabasta,211,214,0.0,0,,2,0,Ivan X,Volume_23,2,3.0,23
0,Animals,Arabasta,211,213,0.0,0,,2,0,Matsuge,Volume_23,2,5.0,23
0,Pirates,Officer Agents,211,211,0.0,0,,1,0,Mr. 1,Volume_23,1,6.0,23
0,Pirates,Officer Agents,211,211,0.0,0,,1,0,Miss Merry Christmas,Volume_23,1,6.0,23
0,Pirates,Officer Agents,211,211,0.0,0,,1,0,Mr. 4,Volume_23,1,6.0,23
0,Pirates,Officer Agents,211,215,0.0,0,,3,0,Mr. 2 Bon Kurei,Volume_23,3,8.0,23
0,Pirates,Officer Agents,211,211,0.0,0,,1,0,Miss Doublefinger,Volume_23,1,6.0,23
0,Pirates,Officer Agents,211,211,0.0,0,,1,0,Lassoo,Volume_23,1,3.0,23
0,Animals,Arabasta,211,214,0.0,0,,2,0,Kentauros,Volume_23,2,3.0,23
0,Citizens,Arabasta,213,213,0.0,1,,1,0,Ho,Volume_23,1,0.0,23
0,Marines,Captains,212,212,0.0,0,,1,0,Smoker,Volume_23,1,12.0,23
0,Marines,Captains,212,215,0.0,0,,3,0,Hina,Volume_23,3,4.0,23
0,Marines,Captains,212,212,0.0,0,,1,0,Mashikaku,Volume_23,1,12.0,23
0,Citizens,Sea Floor,212,214,0.0,0,,2,0,Octopako,Volume_23,2,1.0,23
0,Citizens,Arabasta,213,215,0.0,1,,2,0,Terracotta,Volume_23,2,0.0,23
0,Citizens,Sea Floor,211,211,0.0,0,,1,0,Kappa,Volume_23,1,4.0,23
0,Marines,Captain,214,214,0.0,1,,1,0,Shine,Volume_23,1,0.0,23
0,Marines,Captain,214,215,0.0,0,,2,0,Fullbody,Volume_23,2,18.0,23
0,Marines,Captain,214,215,0.0,0,,2,0,Jango,Volume_23,2,20.0,23
0,Citizens,Sea Floor,214,214,0.0,1,,1,0,Headband Catfish Village,Volume_23,1,0.0,23
